OBJECTID,STATE,NAME,LAT,LON,Date01Start,Date50Start,Date100Start,Dat50End,Date01End,Duration,x,y
694,IN,Monrovia,39.587186,-86.475356,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-86.475356,39.587186
695,IN,Montgomery,38.664775,-87.049356,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:07,4/8/24 18:38,210,-87.049356,38.664775
696,IN,Montpelier,40.549779,-85.287013,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:11,4/8/24 18:42,180,-85.287013,40.549779
697,IN,Mooreland,39.997414,-85.251348,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:42,210,-85.251348,39.997414
698,IN,Moores Hill,39.112937,-85.089058,4/9/24 0:13,4/8/24 17:36,4/8/24 18:08,4/8/24 18:09,4/8/24 18:41,90,-85.089058,39.112937
699,IN,Mooresville,39.602494,-86.368715,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-86.368715,39.602494
700,IN,Morgantown,39.372891,-86.258605,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,240,-86.258605,39.372891
701,IN,Morris,39.2843,-85.168976,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:10,4/8/24 18:41,150,-85.168976,39.2843
702,IN,Morristown,39.692236,-85.729611,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:10,4/8/24 18:41,240,-85.729611,39.692236
703,IN,Mount Auburn,39.811331,-85.188457,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:41,210,-85.188457,39.811331
704,IN,Schnellville,38.345227,-86.756251,4/9/24 0:13,4/8/24 17:32,4/8/24 18:04,4/8/24 18:07,4/8/24 18:38,150,-86.756251,38.345227
705,IN,Universal,39.622521,-87.455307,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:07,4/8/24 18:38,120,-87.455307,39.622521
706,IN,Petersburg,38.492236,-87.280977,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:07,4/8/24 18:38,210,-87.280977,38.492236
707,IN,Bretzville,38.296467,-86.866278,4/9/24 0:13,4/8/24 17:32,4/8/24 18:04,4/8/24 18:06,4/8/24 18:38,150,-86.866278,38.296467
708,IN,Mount Carmel,39.407424,-84.875503,4/9/24 0:13,4/8/24 17:36,4/8/24 18:08,4/8/24 18:10,4/8/24 18:42,150,-84.875503,39.407424
709,IN,Fowlerton,40.409608,-85.572755,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:10,4/8/24 18:41,180,-85.572755,40.409608
710,IN,Cowan,40.105751,-85.390762,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:41,210,-85.390762,40.105751
711,IN,Foxcliff Estates,39.479404,-86.393733,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-86.393733,39.479404
712,IN,Bridgeton,39.645472,-87.176386,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:07,4/8/24 18:39,150,-87.176386,39.645472
713,IN,Petersville,39.226305,-85.81918,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,210,-85.81918,39.226305
714,IN,Mount Etna,40.741123,-85.561901,4/9/24 0:13,4/8/24 17:37,4/8/24 18:09,4/8/24 18:09,4/8/24 18:41,30,-85.561901,40.741123
715,IN,Upland,40.462848,-85.500987,4/9/24 0:13,4/8/24 17:36,4/8/24 18:08,4/8/24 18:11,4/8/24 18:41,180,-85.500987,40.462848
716,IN,Craigville,40.776877,-85.091312,4/9/24 0:13,4/8/24 17:37,4/8/24 18:09,4/8/24 18:11,4/8/24 18:42,150,-85.091312,40.776877
717,IN,Scipio,39.074343,-85.715006,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,180,-85.715006,39.074343
718,IN,Bright,39.224924,-84.862326,4/9/24 0:13,4/8/24 17:36,4/8/24 18:08,4/8/24 18:10,4/8/24 18:41,90,-84.862326,39.224924
719,IN,Petroleum,40.612633,-85.152703,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:11,4/8/24 18:42,180,-85.152703,40.612633
720,IN,Mount Summit,40.003719,-85.386164,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:41,210,-85.386164,40.003719
721,IN,Scircleville,40.288064,-86.301556,4/9/24 0:13,4/8/24 17:35,4/8/24 18:07,4/8/24 18:09,4/8/24 18:40,90,-86.301556,40.288064
722,IN,Francisco,38.33268,-87.447985,4/9/24 0:13,4/8/24 17:31,4/8/24 18:02,4/8/24 18:06,4/8/24 18:37,210,-87.447985,38.33268
723,IN,Philadelphia,39.782295,-85.844038,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:10,4/8/24 18:41,210,-85.844038,39.782295
724,IN,Scotland,38.909139,-86.90475,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:08,4/8/24 18:38,240,-86.90475,38.909139
725,IN,Mount Vernon,37.936988,-87.895861,4/9/24 0:13,4/8/24 17:30,4/8/24 18:01,4/8/24 18:05,4/8/24 18:36,210,-87.895861,37.936988
726,IN,Crane,38.894296,-86.901258,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:08,4/8/24 18:38,240,-86.901258,38.894296
727,IN,Pierceville,39.133077,-85.17862,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:09,4/8/24 18:41,120,-85.17862,39.133077
728,IN,Vallonia,38.84851,-86.100727,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:08,4/8/24 18:40,180,-86.100727,38.84851
729,IN,Crawfordsville,40.041861,-86.897624,4/9/24 0:13,4/8/24 17:34,4/8/24 18:06,4/8/24 18:07,4/8/24 18:39,30,-86.897624,40.041861
730,IN,Scottsburg,38.684468,-85.782217,4/9/24 0:13,4/8/24 17:34,4/8/24 18:06,4/8/24 18:07,4/8/24 18:40,30,-85.782217,38.684468
731,IN,Franklin,39.494903,-86.05057,4/9/24 0:13,4/8/24 17:35,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,240,-86.05057,39.494903
732,IN,Seelyville,39.493352,-87.266916,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:07,4/8/24 18:38,180,-87.266916,39.493352
733,IN,Muncie,40.198826,-85.395059,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:41,210,-85.395059,40.198826
734,IN,Frankton,40.221014,-85.771983,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:10,4/8/24 18:41,180,-85.771983,40.221014
735,IN,Pittsboro,39.869804,-86.46388,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,180,-86.46388,39.869804
736,IN,Van Bibber Lake,39.729211,-86.929778,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:08,4/8/24 18:39,150,-86.929778,39.729211
737,IN,Fredericksburg,38.435541,-86.196183,4/9/24 0:13,4/8/24 17:33,4/8/24 18:06,4/8/24 18:06,4/8/24 18:39,30,-86.196183,38.435541
738,IN,Van Buren,40.615756,-85.503921,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:10,4/8/24 18:42,120,-85.503921,40.615756
739,IN,Brooklyn,39.544518,-86.369851,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-86.369851,39.544518
740,IN,Selma,40.18662,-85.273838,4/9/24 0:13,4/8/24 17:37,4/8/24 18:07,4/8/24 18:11,4/8/24 18:42,210,-85.273838,40.18662
741,IN,Napoleon,39.204336,-85.327854,4/9/24 0:13,4/8/24 17:35,4/8/24 18:07,4/8/24 18:10,4/8/24 18:41,150,-85.327854,39.204336
742,IN,Freelandville,38.865345,-87.310217,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:07,4/8/24 18:38,240,-87.310217,38.865345
743,IN,Plainfield,39.693193,-86.371985,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-86.371985,39.693193
744,IN,Crothersville,38.794455,-85.840023,4/9/24 0:13,4/8/24 17:34,4/8/24 18:06,4/8/24 18:08,4/8/24 18:40,120,-85.840023,38.794455
745,IN,Freetown,38.979118,-86.130113,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-86.130113,38.979118
746,IN,Plainville,38.804832,-87.151481,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:07,4/8/24 18:38,240,-87.151481,38.804832
747,IN,Velpen,38.355288,-87.105504,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:06,4/8/24 18:38,180,-87.105504,38.355288
748,IN,Seymour,38.947516,-85.891285,4/9/24 0:13,4/8/24 17:34,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,180,-85.891285,38.947516
749,IN,Nashville,39.207733,-86.236172,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-86.236172,39.207733
750,IN,Vera Cruz,40.701418,-85.079747,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:11,4/8/24 18:42,150,-85.079747,40.701418
751,IN,Vernon,38.985368,-85.610034,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,150,-85.610034,38.985368
752,IN,Versailles,39.06346,-85.256611,4/9/24 0:13,4/8/24 17:35,4/8/24 18:07,4/8/24 18:09,4/8/24 18:41,120,-85.256611,39.06346
753,IN,Vicksburg,39.08845,-87.197999,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:07,4/8/24 18:38,210,-87.197999,39.08845
754,IN,Vincennes,38.676621,-87.509956,4/9/24 0:13,4/8/24 17:31,4/8/24 18:02,4/8/24 18:07,4/8/24 18:37,240,-87.509956,38.676621
755,IN,Wadesville,38.103842,-87.790231,4/9/24 0:13,4/8/24 17:30,4/8/24 18:02,4/8/24 18:05,4/8/24 18:37,210,-87.790231,38.103842
756,IN,Waldron,39.453554,-85.662934,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:10,4/8/24 18:41,210,-85.662934,39.453554
757,IN,Walesboro,39.142497,-85.911877,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-85.911877,39.142497
758,IN,Warren,40.687688,-85.42465,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:10,4/8/24 18:42,120,-85.42465,40.687688
759,IN,Warren Park,39.783228,-86.051685,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:10,4/8/24 18:40,210,-86.051685,39.783228
760,IN,Warrington,39.908746,-85.635281,4/9/24 0:13,4/8/24 17:36,4/8/24 18:06,4/8/24 18:10,4/8/24 18:41,210,-85.635281,39.908746
761,IN,Washington,38.658226,-87.160361,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:07,4/8/24 18:38,210,-87.160361,38.658226
762,IN,Waveland,39.877624,-87.045453,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:07,4/8/24 18:39,90,-87.045453,39.877624
763,IN,Waverly,39.551997,-86.262687,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-86.262687,39.551997
764,IN,Waynesville,39.112935,-85.890993,4/9/24 0:13,4/8/24 17:34,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,210,-85.890993,39.112935
765,IN,Webster,39.90128,-84.942805,4/9/24 0:13,4/8/24 17:37,4/8/24 18:07,4/8/24 18:11,4/8/24 18:42,210,-84.942805,39.90128
766,IN,West Baden Springs,38.568162,-86.612285,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:07,4/8/24 18:39,180,-86.612285,38.568162
767,IN,West College Corner,39.569415,-84.818973,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:11,4/8/24 18:42,180,-84.818973,39.569415
768,IN,Westfield,40.03601,-86.15221,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,180,-86.15221,40.03601
769,IN,West Harrison,39.257846,-84.822336,4/9/24 0:13,4/8/24 17:36,4/8/24 18:08,4/8/24 18:10,4/8/24 18:42,90,-84.822336,39.257846
770,IN,Westphalia,38.863317,-87.221851,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:07,4/8/24 18:38,240,-87.221851,38.863317
771,IN,Westport,39.176306,-85.575029,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,180,-85.575029,39.176306
772,IN,West Terre Haute,39.463763,-87.4506,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:07,4/8/24 18:38,150,-87.4506,39.463763
773,IN,Westwood,39.917971,-85.41629,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:41,210,-85.41629,39.917971
774,IN,Wheatland,38.663223,-87.306253,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:07,4/8/24 18:38,240,-87.306253,38.663223
775,IN,Whiteland,39.555138,-86.074352,4/9/24 0:13,4/8/24 17:35,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,240,-86.074352,39.555138
776,IN,Whitestown,39.971672,-86.371739,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,180,-86.371739,39.971672
777,IN,Whitewater,39.944804,-84.831098,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:12,4/8/24 18:42,210,-84.831098,39.944804
778,IN,Wilkinson,39.885506,-85.608122,4/9/24 0:13,4/8/24 17:36,4/8/24 18:06,4/8/24 18:10,4/8/24 18:41,210,-85.608122,39.885506
779,IN,Williams,38.813343,-86.651316,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:08,4/8/24 18:39,210,-86.651316,38.813343
780,IN,Williamsburg,39.95106,-84.997196,4/9/24 0:13,4/8/24 17:37,4/8/24 18:07,4/8/24 18:11,4/8/24 18:42,210,-84.997196,39.95106
781,IN,Williams Creek,39.900153,-86.150243,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,210,-86.150243,39.900153
782,IN,Willow Branch,39.876827,-85.684882,4/9/24 0:13,4/8/24 17:36,4/8/24 18:06,4/8/24 18:10,4/8/24 18:41,210,-85.684882,39.876827
783,IN,Winchester,40.172099,-84.977051,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:12,4/8/24 18:42,210,-84.977051,40.172099
784,IN,Windfall City,40.361821,-85.958321,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:10,4/8/24 18:41,120,-85.958321,40.361821
785,IN,Windsor,40.155988,-85.214592,4/9/24 0:13,4/8/24 17:37,4/8/24 18:07,4/8/24 18:11,4/8/24 18:42,210,-85.214592,40.155988
786,IN,Winslow,38.382675,-87.212153,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:06,4/8/24 18:38,210,-87.212153,38.382675
787,IN,Woodlawn Heights,40.118512,-85.696857,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:10,4/8/24 18:41,210,-85.696857,40.118512
788,IN,Worthington,39.118379,-86.979796,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:08,4/8/24 18:38,240,-86.979796,39.118379
789,IN,Wynnedale,39.832484,-86.200237,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,210,-86.200237,39.832484
790,IN,Yorktown,40.181891,-85.508155,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:41,210,-85.508155,40.181891
791,IN,Zionsville,39.99153,-86.32175,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,180,-86.32175,39.99153
792,IN,Hope,39.299263,-85.765976,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:10,4/8/24 18:40,210,-85.765976,39.299263
793,IN,Pleasant Mills,40.776613,-84.841758,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:12,4/8/24 18:43,180,-84.841758,40.776613
794,IN,Hortonville,40.088907,-86.156409,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,180,-86.156409,40.088907
795,IN,Brookville,39.423273,-85.01016,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:10,4/8/24 18:41,180,-85.01016,39.423273
796,IN,Crows Nest,39.856481,-86.169064,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,210,-86.169064,39.856481
797,IN,French Lick,38.545551,-86.619132,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:07,4/8/24 18:39,180,-86.619132,38.545551
798,IN,Needham,39.531165,-85.9716,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:10,4/8/24 18:40,240,-85.9716,39.531165
799,IN,Brownsburg,39.834436,-86.385693,4/9/24 0:13,4/8/24 17:35,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,180,-86.385693,39.834436
800,IN,Pleasant View,39.664378,-85.938631,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:10,4/8/24 18:40,240,-85.938631,39.664378
801,IN,Browns Crossing,39.40681,-86.501828,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:39,210,-86.501828,39.40681
802,IN,Cumberland,39.786773,-85.944598,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:10,4/8/24 18:40,210,-85.944598,39.786773
803,IN,Pleasant View Village,39.336165,-85.976147,4/9/24 0:13,4/8/24 17:35,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-85.976147,39.336165
804,IN,Needmore,38.926703,-86.526266,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:08,4/8/24 18:39,210,-86.526266,38.926703
805,IN,Shamrock Lakes,40.411439,-85.427434,4/9/24 0:13,4/8/24 17:37,4/8/24 18:07,4/8/24 18:11,4/8/24 18:42,180,-85.427434,40.411439
806,IN,Brownstown,38.879079,-86.047693,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:08,4/8/24 18:40,180,-86.047693,38.879079
807,IN,Pleasantville,38.964379,-87.247513,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:07,4/8/24 18:38,240,-87.247513,38.964379
808,IN,Sharpsville,40.379683,-86.086897,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:09,4/8/24 18:41,90,-86.086897,40.379683
809,IN,Brownsville,39.664797,-85.003392,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:42,210,-85.003392,39.664797
810,IN,Cynthiana,38.187258,-87.70853,4/9/24 0:13,4/8/24 17:31,4/8/24 18:02,4/8/24 18:06,4/8/24 18:37,210,-87.70853,38.187258
811,IN,Shelburn,39.179144,-87.397142,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:07,4/8/24 18:38,210,-87.397142,39.179144
812,IN,Shelbyville,39.545277,-85.779499,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:10,4/8/24 18:40,240,-85.779499,39.545277
813,IN,Shepardsville,39.604695,-87.422937,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:07,4/8/24 18:38,120,-87.422937,39.604695
814,IN,Sheridan,40.130899,-86.218541,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,150,-86.218541,40.130899
815,IN,Shirley,39.890906,-85.579939,4/9/24 0:13,4/8/24 17:36,4/8/24 18:06,4/8/24 18:10,4/8/24 18:41,210,-85.579939,39.890906
816,IN,Shoals,38.665465,-86.793733,4/9/24 0:13,4/8/24 17:32,4/8/24 18:04,4/8/24 18:07,4/8/24 18:38,210,-86.793733,38.665465
817,IN,Sims,40.500242,-85.857236,4/9/24 0:13,4/8/24 17:36,4/8/24 18:08,4/8/24 18:10,4/8/24 18:41,90,-85.857236,40.500242
818,IN,Smithville-Sanders,39.059695,-86.510773,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:08,4/8/24 18:39,210,-86.510773,39.059695
819,IN,Solsberry,39.082599,-86.763545,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:08,4/8/24 18:39,240,-86.763545,39.082599
820,IN,Somerville,38.279673,-87.375748,4/9/24 0:13,4/8/24 17:31,4/8/24 18:02,4/8/24 18:06,4/8/24 18:37,210,-87.375748,38.279673
821,IN,Southport,39.65998,-86.117116,4/9/24 0:13,4/8/24 17:35,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-86.117116,39.65998
822,IN,Spartanburg,40.067308,-84.852307,4/9/24 0:13,4/8/24 17:37,4/8/24 18:08,4/8/24 18:12,4/8/24 18:42,210,-84.852307,40.067308
823,IN,Speedway,39.793698,-86.247542,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,210,-86.247542,39.793698
824,IN,Spencer,39.286215,-86.772462,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:08,4/8/24 18:39,210,-86.772462,39.286215
825,IN,Spiceland,39.843142,-85.426053,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:41,240,-85.426053,39.843142
826,IN,Spring Grove,39.847216,-84.891222,4/9/24 0:13,4/8/24 17:37,4/8/24 18:07,4/8/24 18:11,4/8/24 18:42,210,-84.891222,39.847216
827,IN,Spring Hill,39.834603,-86.192551,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,210,-86.192551,39.834603
828,IN,Spring Lake,39.777236,-85.855852,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:10,4/8/24 18:41,210,-85.855852,39.777236
829,IN,Springport,40.047194,-85.392555,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:41,210,-85.392555,40.047194
830,IN,Spurgeon,38.255502,-87.259526,4/9/24 0:13,4/8/24 17:31,4/8/24 18:03,4/8/24 18:06,4/8/24 18:37,180,-87.259526,38.255502
831,IN,Stanford,39.092056,-86.664573,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:08,4/8/24 18:39,240,-86.664573,39.092056
832,IN,Staunton,39.48645,-87.188882,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:07,4/8/24 18:38,180,-87.188882,39.48645
833,IN,Stendal,38.267157,-87.146264,4/9/24 0:13,4/8/24 17:31,4/8/24 18:03,4/8/24 18:06,4/8/24 18:38,180,-87.146264,38.267157
834,IN,Stewartsville,38.181073,-87.836699,4/9/24 0:13,4/8/24 17:30,4/8/24 18:01,4/8/24 18:05,4/8/24 18:37,210,-87.836699,38.181073
835,IN,Stilesville,39.636635,-86.633012,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:08,4/8/24 18:39,210,-86.633012,39.636635
836,IN,Stinesville,39.299944,-86.649867,4/9/24 0:13,4/8/24 17:34,4/8/24 18:04,4/8/24 18:08,4/8/24 18:39,240,-86.649867,39.299944
837,IN,Straughn,39.808384,-85.290842,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:41,210,-85.290842,39.808384
838,IN,Sullivan,39.097292,-87.407329,4/9/24 0:13,4/8/24 17:32,4/8/24 18:03,4/8/24 18:07,4/8/24 18:38,210,-87.407329,39.097292
839,IN,Sulphur Springs,39.996632,-85.439942,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:11,4/8/24 18:41,210,-85.439942,39.996632
840,IN,Summitville,40.335979,-85.643496,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:10,4/8/24 18:41,180,-85.643496,40.335979
841,IN,Sunman,39.237281,-85.093112,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:10,4/8/24 18:41,150,-85.093112,39.237281
842,IN,Swayzee,40.506642,-85.824307,4/9/24 0:13,4/8/24 17:36,4/8/24 18:08,4/8/24 18:10,4/8/24 18:41,120,-85.824307,40.506642
843,IN,Sweetser,40.568813,-85.765358,4/9/24 0:13,4/8/24 17:36,4/8/24 18:08,4/8/24 18:10,4/8/24 18:41,90,-85.765358,40.568813
844,IN,Switz City,39.034854,-87.05399,4/9/24 0:13,4/8/24 17:33,4/8/24 18:03,4/8/24 18:08,4/8/24 18:38,240,-87.05399,39.034854
845,IN,Taswell,38.335564,-86.559743,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:07,4/8/24 18:38,120,-86.559743,38.335564
846,IN,Taylorsville,39.296476,-85.950274,4/9/24 0:13,4/8/24 17:35,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,210,-85.950274,39.296476
847,IN,Tecumseh,39.569899,-87.425801,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:07,4/8/24 18:38,120,-87.425801,39.569899
848,IN,Tennyson,38.081704,-87.118799,4/9/24 0:13,4/8/24 17:31,4/8/24 18:03,4/8/24 18:06,4/8/24 18:37,120,-87.118799,38.081704
849,IN,Terre Haute,39.464152,-87.376036,4/9/24 0:13,4/8/24 17:33,4/8/24 18:04,4/8/24 18:07,4/8/24 18:38,180,-87.376036,39.464152
850,IN,Thorntown,40.129201,-86.610007,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:08,4/8/24 18:40,90,-86.610007,40.129201
851,IN,Tipton,40.282484,-86.043208,4/9/24 0:13,4/8/24 17:36,4/8/24 18:07,4/8/24 18:09,4/8/24 18:41,150,-86.043208,40.282484
852,IN,Toad Hop,39.457988,-87.464341,4/9/24 0:13,4/8/24 17:32,4/8/24 18:04,4/8/24 18:07,4/8/24 18:38,150,-87.464341,39.457988
853,IN,Tocsin,40.831113,-85.107193,4/9/24 0:13,4/8/24 17:38,4/8/24 18:09,4/8/24 18:11,4/8/24 18:42,120,-85.107193,40.831113
854,IN,Trafalgar,39.412422,-86.149917,4/9/24 0:13,4/8/24 17:34,4/8/24 18:05,4/8/24 18:09,4/8/24 18:40,240,-86.149917,39.412422
855,IN,Tunnelton,38.773154,-86.341153,4/9/24 0:13,4/8/24 17:33,4/8/24 18:05,4/8/24 18:08,4/8/24 18:39,180,-86.341153,38.773154
856,IN,Ulen,40.066119,-86.465224,4/9/24 0:13,4/8/24 17:35,4/8/24 18:06,4/8/24 18:09,4/8/24 18:40,150,-86.465224,40.066119
